customer_id,customer_fname,customer_lname,customer_city,customer_state,customer_zipcode
6983,Mary,Black,Caguas,PR,725
6984,John,Ewing,Chicago,IL,60644
6985,Daniel,Smith,Caguas,PR,725
6986,Judith,Taylor,North Hollywood,CA,91605
6987,Mary,Phillips,Caguas,PR,725
6988,Wayne,Bryant,Denton,TX,76201
6989,Mary,Smith,Caguas,PR,725
6990,Frank,Mathews,New York,NY,10031
6991,Mary,Smith,Caguas,PR,725
6992,Christopher,Thompson,Oxnard,CA,93030
6993,Mary,Page,Bakersfield,CA,93304
6994,Kathy,Frost,Caguas,PR,725
6995,Mary,Smith,Brandon,FL,33511
6996,Justin,Spence,Caguas,PR,725
6997,Mary,Smith,Fresno,CA,93720
6998,Catherine,Jimenez,Caguas,PR,725
6999,Mary,Pitts,Cicero,IL,60804
7000,Amber,Smith,Indianapolis,IN,46226
7001,Mary,Weeks,Caguas,PR,725
7002,Anna,Smith,Wyoming,MI,49509
7003,Harry,Patrick,Caguas,PR,725
7004,Mary,Smith,Hagerstown,MD,21740
7005,James,Carpenter,Caguas,PR,725
7006,George,Smith,Arlington,VA,22204
7007,Mary,Mckinney,Caguas,PR,725
7008,Sandra,Rangel,Hialeah,FL,33012
7009,Mary,Smith,Lancaster,CA,93536
7010,Jessica,Kelley,Caguas,PR,725
7011,Kevin,Smith,Wyandotte,MI,48192
7012,Mary,Allen,Caguas,PR,725
7013,Amber,Smith,Amarillo,TX,79109
7014,Mary,Carey,Caguas,PR,725
7015,Andrew,Smith,Rosemead,CA,91770
7016,Jack,Sloan,Columbia,MO,65203
7017,Mary,Ewing,Caguas,PR,725
7018,Sarah,Smith,Fontana,CA,92335
7019,Kelly,Turner,Bellflower,CA,90706
7020,Mary,Chase,Lancaster,PA,17602
7021,Debra,Smith,Caguas,PR,725
7022,Mary,Smith,Miami,FL,33161
7023,Jacqueline,Roberson,Everett,WA,98208
7024,Jerry,Smith,Caguas,PR,725
7025,Mary,Williams,Buffalo,NY,14221
7026,Ann,Hester,Caguas,PR,725
7027,Mary,Smith,Joliet,IL,60435
7028,Elizabeth,Edwards,Caguas,PR,725
7029,Christina,Moreno,North Hollywood,CA,91605
7030,Mary,Schaefer,Alpharetta,GA,30022
7031,Virginia,Smith,Caguas,PR,725
7032,Mary,Gonzalez,Memphis,TN,38127
7033,Robert,Hayes,Henrico,VA,23233
7034,Brenda,Smith,Bismarck,ND,58501
7035,Mary,Ayers,Caguas,PR,725
7036,Maria,Smith,Sanford,NC,27330
7037,Mary,Bauer,New York,NY,10011
7038,Christopher,Smith,Lancaster,PA,17601
7039,Samuel,Rodriguez,Caguas,PR,725
7040,Mary,Koch,Pompano Beach,FL,33063
7041,Nancy,Smith,Elmhurst,IL,60126
7042,Mary,Hudson,Caguas,PR,725
7043,Cheryl,Smith,Brooklyn,NY,11236
7044,Mary,Cooke,Detroit,MI,48221
7045,Helen,Smith,Caguas,PR,725
7046,Crystal,Davis,Memphis,TN,38128
7047,Sean,Burch,Caguas,PR,725
7048,Mary,Smith,Salt Lake City,UT,84119
7049,Justin,Graham,Caguas,PR,725
7050,Mary,Holloway,Porterville,CA,93257
7051,Russell,Smith,Wheaton,IL,60187
7052,Mary,Faulkner,Albany,OR,97321
7053,Donald,Smith,Saginaw,MI,48601
7054,Maria,Arnold,Caguas,PR,725
7055,Emma,Smith,Pompano Beach,FL,33063
7056,Mary,Roman,Caguas,PR,725
7057,Jennifer,Smith,Carson,CA,90745
7058,Megan,Mills,Caguas,PR,725
7059,Mary,Smith,Colorado Springs,CO,80918
7060,Virginia,Carroll,Caguas,PR,725
7061,Evelyn,Stanley,Marietta,GA,30062
7062,Jack,Hines,Caguas,PR,725
7063,Mary,Smith,Brownsville,TX,78521
7064,Ann,Morris,Fairfield,CA,94533
7065,Mary,Watson,Olathe,KS,66062
7066,Emma,Mcclain,Fresno,CA,93702
7067,Mary,Smith,Sacramento,CA,95822
7068,Gloria,Freeman,Caguas,PR,725
7069,Mary,Garza,Santa Clara,CA,95051
7070,Jean,Smith,Caguas,PR,725
7071,Amber,Anderson,North Richland Hills,TX,76180
7072,Mary,Duffy,Mililani,HI,96789
7073,Joan,Smith,Del Rio,TX,78840
7074,Mary,Patton,Caguas,PR,725
7075,Frank,Smith,San Jose,CA,95112
7076,Mary,Olson,Clovis,CA,93611
7077,Katherine,Krueger,Caguas,PR,725
7078,Mary,Smith,Las Vegas,NV,89121
7079,Matthew,Thomas,Marietta,GA,30066
7080,Jean,Hoffman,Washington,DC,20020
7081,Mary,Smith,Caguas,PR,725
7082,Adam,Blair,Fort Lauderdale,FL,33324
7083,Mary,Shannon,Caguas,PR,725
7084,Jennifer,Smith,Porterville,CA,93257
7085,Sean,Thomas,Longview,WA,98632
7086,Mary,Shields,Caguas,PR,725
7087,Donna,Smith,Brooklyn,NY,11209
7088,Mary,Baker,Westerville,OH,43081
7089,Grace,Snyder,Juana Diaz,PR,795
7090,Mary,Smith,Van Nuys,CA,91406
7091,Elizabeth,Wells,Taunton,MA,2780
7092,Jacob,Smith,Caguas,PR,725
7093,Mary,Ochoa,Lilburn,GA,30047
7094,Mary,Smith,Newark,NJ,7104
7095,Amanda,Hogan,Caguas,PR,725
7096,Mary,Smith,Vista,CA,92084
7097,Hannah,Kim,Caguas,PR,725
7098,Howard,Stark,Chicago,IL,60632
7099,Mary,Smith,Orlando,FL,32822
7100,Jessica,Mckenzie,Wichita,KS,67212
7101,Mary,Smith,Caguas,PR,725
7102,David,Bradley,Staten Island,NY,10314
7103,Ann,Smith,Chicago,IL,60644
7104,Mary,Rangel,Caguas,PR,725
7105,Angela,Smith,El Paso,TX,79927
7106,Maria,Turner,Detroit,MI,48234
7107,Mary,Caldwell,Caguas,PR,725
7108,Timothy,Smith,Chicago,IL,60618
7109,Mary,Torres,Chicago,IL,60625
7110,Thomas,Farley,Beaverton,OR,97007
7111,Sarah,Smith,Ewa Beach,HI,96706
7112,Mark,Harris,Caguas,PR,725
7113,Mary,Shepherd,North Richland Hills,TX,76180
7114,Deborah,Smith,Cleveland,OH,44109
7115,Brandon,Willis,Caguas,PR,725
7116,Mary,Smith,Walnut,CA,91789
7117,Teresa,Edwards,Caguas,PR,725
7118,Ethan,Watkins,York,PA,17404
7119,Russell,Smith,Caguas,PR,725
7120,Mary,Mcintyre,South Richmond Hill,NY,11419
7121,Jason,Smith,Caguas,PR,725
7122,Teresa,Carlson,New York,NY,10027
7123,Carl,Smith,Meridian,ID,83642
7124,Roger,Baker,Caguas,PR,725
7125,Mary,Kaufman,Ontario,CA,91764
7126,James,Smith,Caguas,PR,725
7127,Catherine,Escobar,Bronx,NY,10453
7128,Randy,Smith,Gardena,CA,90247
7129,Mary,Wyatt,Caguas,PR,725
7130,Alice,Smith,Brooklyn,NY,11237
7131,Mary,Walton,San Diego,CA,92129
7132,David,Guerra,Caguas,PR,725
7133,Kathy,Smith,Saint Paul,MN,55112
7134,Mary,Hammond,Caguas,PR,725
7135,Benjamin,Davenport,Woodbridge,VA,22193
7136,Mary,Smith,Caguas,PR,725
7137,Thomas,Reyes,Daly City,CA,94015
7138,Jack,Beck,Caguas,PR,725
7139,Mary,Smith,Baldwin Park,CA,91706
7140,Samantha,Anderson,San Jose,CA,95124
7141,Mary,Jackson,Sacramento,CA,95822
7142,Jacqueline,Rogers,Caguas,PR,725
7143,Mary,Burnett,Brooklyn,NY,11233
7144,Douglas,Haley,New York,NY,10128
7145,Mary,Smith,Lancaster,OH,43130
7146,Nancy,Curry,Caguas,PR,725
7147,Kenneth,Smith,La Crosse,WI,54601
7148,Kyle,Martinez,Caguas,PR,725
7149,Billy,Weeks,Cleveland,OH,44130
7150,Mary,Smith,Algonquin,IL,60102
7151,George,Henry,Caguas,PR,725
7152,Mary,Gilbert,Daly City,CA,94014
7153,Victoria,Smith,Caguas,PR,725
7154,Mary,Thomas,Chicago,IL,60622
7155,Richard,Thompson,Lawrence,MA,1841
7156,Mary,Terrell,Caguas,PR,725
7157,Joseph,Smith,Vallejo,CA,94591
7158,Mary,Todd,Caguas,PR,725
7159,Frances,Smith,Hawthorne,CA,90250
7160,Mary,Allen,Diamond Bar,CA,91765
7161,Joseph,Sexton,Caguas,PR,725
7162,Paul,Smith,Brooklyn,NY,11219
7163,Mary,Jones,Detroit,MI,48205
7164,Paul,Miller,Huntington Station,NY,11746
7165,Douglas,Watts,Caguas,PR,725
7166,Mary,Smith,Victorville,CA,92392
7167,Harold,Medina,Caguas,PR,725
7168,Mary,Schmitt,Tallahassee,FL,32303
7169,Cheryl,Smith,Caguas,PR,725
7170,Bryan,Johnson,San Diego,CA,92115
7171,Mary,Evans,Caguas,PR,725
7172,Louis,Smith,Bayamon,PR,956
7173,Mary,Glass,Salem,OR,97303
7174,Kenneth,Smith,Martinez,CA,94553
7175,Judy,Webb,Caguas,PR,725
7176,Mary,Hudson,Williamsport,PA,17701
7177,Keith,Wong,Caguas,PR,725
7178,Mary,Smith,Greenville,NC,27858
7179,Olivia,Matthews,Caguas,PR,725
7180,Mary,Walton,Pacoima,CA,91331
7181,Jean,Smith,Sumner,WA,98390
7182,Mary,Klein,Caguas,PR,725
7183,Anna,Smith,Hacienda Heights,CA,91745
7184,Mary,Lewis,Caguas,PR,725
7185,Amber,Smith,Wichita,KS,67212
7186,Mary,Meadows,Caguas,PR,725
7187,Karen,Smith,Apex,NC,27502
7188,Mary,Whitaker,Caguas,PR,725
7189,Pamela,Smith,Jonesboro,AR,72401
7190,Mary,Mckinney,Caguas,PR,725
7191,Cheryl,Smith,Berwyn,IL,60402
7192,Mary,Bowers,Cumberland,MD,21502
7193,Jennifer,Smith,Caguas,PR,725
7194,Cynthia,Taylor,Vallejo,CA,94591
7195,Evelyn,Carr,Newark,NJ,7105
7196,Megan,Braun,Caguas,PR,725
7197,Denise,Smith,Saginaw,MI,48601
7198,Mary,Day,Caguas,PR,725
7199,James,Kane,Miami,FL,33162
7200,Katherine,Smith,Caguas,PR,725
7201,Mary,Sanders,Opa Locka,FL,33055
7202,Beverly,Smith,Caguas,PR,725
7203,Mary,King,Bronx,NY,10453
7204,Kathleen,Turner,Fresno,CA,93722
7205,Maria,Jordan,Carrollton,TX,75006
7206,Lori,Ellis,Caguas,PR,725
7207,Mary,Wolfe,Washington,DC,20002
7208,Donald,Smith,Middletown,CT,6457
7209,Mary,Berry,Caguas,PR,725
7210,Mary,Barry,New York,NY,10029
7211,Kathleen,Smith,Littleton,CO,80126
7212,Mary,Howard,Fort Worth,TX,76106
7213,Daniel,Lowe,Caguas,PR,725
7214,Mary,Smith,Memphis,TN,38116
7215,Patricia,Ruiz,Caguas,PR,725
7216,Mary,Hendrix,Highland,CA,92346
7217,Carl,Smith,Caguas,PR,725
7218,Mary,Nguyen,Brooklyn,NY,11208
7219,Theresa,Smith,Detroit,MI,48205
7220,Mary,Lyons,Lansdale,PA,19446
7221,Kelly,Wyatt,Caguas,PR,725
7222,Jesse,Stein,Lompoc,CA,93436
7223,Mary,Smith,Caguas,PR,725
7224,Margaret,Knight,New York,NY,10002
7225,Mary,Middleton,Miami,FL,33147
7226,Helen,Smith,Michigan City,IN,46360
7227,Mary,Hernandez,Caguas,PR,725
7228,Joseph,Ryan,Wayne,NJ,7470
7229,Mary,Smith,Newburgh,NY,12550
7230,David,Saunders,Caguas,PR,725
7231,Jack,Smith,Stamford,CT,6902
7232,Mary,Garcia,Caguas,PR,725
7233,Christine,Potter,Chicago,IL,60621
7234,Mary,Bowers,San Antonio,TX,78201
7235,Brandon,Dillon,Caguas,PR,725
7236,Mary,Smith,Columbia,MO,65203
7237,Olivia,Gregory,Caguas,PR,725
7238,Mary,Smith,Honolulu,HI,96816
7239,Anthony,Osborne,Caguas,PR,725
7240,Mary,Smith,Brooklyn,NY,11216
7241,Virginia,Burns,Caguas,PR,725
7242,Mary,Watkins,Princeton,NJ,8540
7243,Margaret,Smith,Caguas,PR,725
7244,Jeremy,Washington,College Station,TX,77840
7245,Mary,Peters,Caguas,PR,725
7246,Peter,Alvarado,Raleigh,NC,27610
7247,Mary,Smith,Caguas,PR,725
7248,Marilyn,Diaz,Houston,TX,77036
7249,Mary,Luna,Apex,NC,27502
7250,Jacob,Smith,Caguas,PR,725
7251,Benjamin,Hamilton,Los Angeles,CA,90026
7252,Mary,Smith,Freehold,NJ,7728
7253,Joseph,Johnston,Powder Springs,GA,30127
7254,Mary,Smith,Caguas,PR,725
7255,Joe,Richardson,Saint Louis,MO,63123
7256,Mary,Cross,Caguas,PR,725
7257,Jacqueline,Smith,Aguadilla,PR,603
7258,Mary,Clark,Caguas,PR,725
7259,Jerry,Ingram,Murfreesboro,TN,37130
7260,Nathan,Gilmore,Caguas,PR,725
7261,Mary,Smith,Broomfield,CO,80020
7262,Laura,Lee,Webster,NY,14580
7263,Samuel,Smith,Caguas,PR,725
7264,Mary,Baker,Fresno,CA,93702
7265,Eric,Smith,Caguas,PR,725
7266,Mary,Carpenter,Gilroy,CA,95020
7267,Benjamin,Smith,Caguas,PR,725
7268,Mary,Reed,Davis,CA,95616
7269,Adam,Hodges,San Jose,CA,95111
7270,Mary,Smith,Caguas,PR,725
7271,Karen,Barber,Stamford,CT,6902
7272,Benjamin,Hurst,Jersey City,NJ,7305
7273,Mary,Smith,Bayamon,PR,959
7274,Linda,Allen,Caguas,PR,725
7275,Mary,Roach,Billings,MT,59102
7276,Pamela,Smith,Caguas,PR,725
7277,Justin,Moore,Littleton,CO,80126
7278,Mary,Liu,Tucson,AZ,85713
7279,Emily,Smith,Massillon,OH,44646
7280,Jane,Strong,Caguas,PR,725
7281,Mary,Smith,Chicago,IL,60608
7282,Jennifer,Clark,Hanford,CA,93230
7283,Margaret,Carpenter,West Chester,PA,19382
7284,Evelyn,Smith,Greeley,CO,80631
7285,Kathryn,West,Caguas,PR,725
7286,Mary,Spencer,Mount Pleasant,MI,48858
7287,Russell,Guzman,Caguas,PR,725
7288,Mary,Lamb,Laguna Hills,CA,92653
7289,Kevin,Smith,Los Angeles,CA,90007
7290,Brittany,Gray,Caguas,PR,725
7291,Mary,Smith,Detroit,MI,48205
7292,Jonathan,Hernandez,Caguas,PR,725
7293,Mary,Ryan,Lancaster,SC,29720
7294,Sharon,Ball,Caguas,PR,725
7295,Mary,Smith,Upland,CA,91786
7296,Richard,Randall,Caguas,PR,725
7297,Philip,Smith,Carmichael,CA,95608
7298,Mary,Barnes,Oak Lawn,IL,60453
7299,James,Burns,Caguas,PR,725
7300,Kyle,Rodgers,New Bedford,MA,2740
7301,Mary,Smith,Caguas,PR,725
7302,Angela,Little,Brooklyn,NY,11208
7303,Mary,Smith,Madison,WI,53704
7304,William,Brooks,Caguas,PR,725
7305,David,Smith,Brooklyn,NY,11212
7306,Ruth,Brooks,Chicago,IL,60634
7307,Brandon,Foster,Palatine,IL,60067
7308,Teresa,Jensen,Columbus,OH,43230
7309,Mary,Smith,Caguas,PR,725
7310,Mary,Maldonado,Saint Charles,MO,63301
7311,John,Smith,Caguas,PR,725
7312,Mary,Armstrong,Union City,CA,94587
7313,Shirley,Berry,Astoria,NY,11103
7314,Bruce,Mccullough,Caguas,PR,725
7315,Mary,Smith,Elgin,IL,60123
7316,Marilyn,Wu,Baytown,TX,77520
7317,Mary,Smith,Caguas,PR,725
7318,John,Allen,Memphis,TN,38111
7319,Samuel,Parks,Caguas,PR,725
7320,Theresa,Smith,Salina,KS,67401
7321,Mary,Haas,Caguas,PR,725
7322,Linda,Smith,Chicago,IL,60638
7323,Sarah,Neal,Caguas,PR,725
7324,Jose,Molina,Philadelphia,PA,19104
7325,Mary,Smith,Caguas,PR,725
7326,Susan,Smith,Aurora,IL,60505
7327,Tammy,Hood,Orlando,FL,32822
7328,Mary,Smith,Caguas,PR,725
7329,Deborah,Mendez,Las Vegas,NV,89101
7330,Mary,Smith,Caguas,PR,725
7331,Pamela,Strong,Lombard,IL,60148
7332,Mary,Herman,Fond Du Lac,WI,54935
7333,Julia,Smith,Richardson,TX,75080
7334,Mary,Wilkerson,Caguas,PR,725
7335,Robert,Smith,Lancaster,OH,43130
7336,Rose,Lyons,Miami,FL,33177
7337,Mary,Smith,Caguas,PR,725
7338,Maria,Fernandez,Santee,CA,92071
7339,Mary,Smith,Caguas,PR,725
7340,Charles,Taylor,Los Angeles,CA,90016
7341,Jennifer,Bennett,Caguas,PR,725
7342,Julia,Hicks,Greeley,CO,80631
7343,Mary,Smith,Caguas,PR,725
7344,Jeffrey,Hardin,Lancaster,PA,17603
7345,Ryan,Smith,Fresno,CA,93727
7346,Mary,Hughes,Caguas,PR,725
7347,Carolyn,Gallegos,Huntington Station,NY,11746
7348,Mary,Smith,Brownsville,TX,78520
7349,Cynthia,Walker,Caguas,PR,725
7350,Rose,Smith,Salt Lake City,UT,84119
7351,Mary,Mosley,Caguas,PR,725
7352,Debra,Smith,Anaheim,CA,92802
7353,Mary,Copeland,Caguas,PR,725
7354,Judith,Smith,Flushing,NY,11354
7355,Mary,Warren,San Diego,CA,92113
7356,Andrew,Robles,Caguas,PR,725
7357,Mary,Smith,Caguas,PR,725
7358,Michael,Simpson,Carmichael,CA,95608
7359,Alexander,Jacobs,Jackson,MI,49201
7360,Mary,Smith,Caguas,PR,725
7361,James,Long,Carolina,PR,985
7362,Nicholas,Smith,Lakewood,OH,44107
7363,Mary,Cole,Tonawanda,NY,14150
7364,Janet,Smith,Caguas,PR,725
7365,Mary,Gray,Elmhurst,NY,11373
7366,William,Ellison,Columbia,SC,29223
7367,Joseph,Smith,Caguas,PR,725
7368,Hannah,Morton,Portland,OR,97229
7369,Mary,Smith,Caguas,PR,725
7370,Paul,Hanna,Rock Hill,SC,29730
7371,Mark,Smith,Caguas,PR,725
7372,Kenneth,King,Marion,OH,43302
7373,Angela,Holt,Hyattsville,MD,20783
7374,Brenda,Smith,Caguas,PR,725
7375,Louis,Hayes,Hagerstown,MD,21740
7376,Mary,Smith,Lombard,IL,60148
7377,Katherine,Rogers,Caguas,PR,725
7378,Mary,Medina,Pico Rivera,CA,90660
7379,David,Mullins,Marrero,LA,70072
7380,Michelle,Smith,Caguas,PR,725
7381,Mary,Bell,Rio Rancho,NM,87124
7382,Dorothy,Smith,Chicago,IL,60624
7383,Catherine,Washington,Aurora,IL,60504
7384,Mary,Jacobs,Caguas,PR,725
7385,Richard,Arellano,Phoenix,AZ,85040
7386,Joshua,Smith,Caguas,PR,725
7387,Mary,Montgomery,Phoenix,AZ,85033
7388,Judith,Smith,Tampa,FL,33614
7389,Mary,Ray,Caguas,PR,725
7390,Benjamin,Smith,New Bedford,MA,2740
7391,Mary,Garrett,Caguas,PR,725
7392,Benjamin,Trevino,Philadelphia,PA,19124
7393,Mary,Smith,Caguas,PR,725
7394,Kenneth,Stevens,Bellingham,WA,98226
7395,Ryan,Adkins,East Brunswick,NJ,8816
7396,Mary,Madden,Caguas,PR,725
7397,Dorothy,Smith,Jersey City,NJ,7306
7398,Sarah,Franklin,Caguas,PR,725
7399,Mary,Valdez,Los Angeles,CA,90006
7400,Benjamin,Smith,Caguas,PR,725
7401,Mary,Moore,Santa Clara,CA,95051
7402,Joseph,Frye,Caguas,PR,725
7403,Jason,Smith,Honolulu,HI,96822
7404,Mary,Lynch,Caguas,PR,725
7405,Larry,Bentley,Mission Viejo,CA,92691
7406,Mary,Smith,Atlanta,GA,30331
7407,Diane,Kim,Caguas,PR,725
7408,Mary,Holmes,Peoria,AZ,85345
7409,Daniel,Bowers,Caguas,PR,725
7410,Mary,Smith,Quincy,IL,62301
7411,Stephen,Harrison,Fresno,CA,93720
7412,Terry,Smith,Caguas,PR,725
7413,Mary,Jenkins,San Bernardino,CA,92404
7414,Dorothy,Smith,Laredo,TX,78040
7415,Mary,Smith,Caguas,PR,725
7416,Lisa,Rivera,Sandusky,OH,44870
7417,Mary,Soto,Caguas,PR,725
7418,Elizabeth,Smith,El Paso,TX,79927
7419,Mary,Wilson,Las Vegas,NV,89117
7420,Sharon,Moore,Caguas,PR,725
7421,Mary,Reyes,Dallas,TX,75211
7422,Brenda,Patel,San Jose,CA,95123
7423,Christina,Smith,Cleveland,OH,44102
7424,Mary,Parks,Caguas,PR,725
7425,Rebecca,Smith,Pompano Beach,FL,33068
7426,Stephen,Nelson,Caguas,PR,725
7427,Russell,Smith,Chicago,IL,60621
7428,Mary,Gomez,Caguas,PR,725
7429,Mark,Ayers,Houston,TX,77081
7430,Wayne,Smith,Caguas,PR,725
7431,Mary,Fry,Houston,TX,77080
7432,Betty,Smith,Columbus,OH,43229
7433,Gregory,Sutton,Caguas,PR,725
7434,Mary,Holloway,Cordova,TN,38018
7435,Susan,Smith,Caguas,PR,725
7436,Megan,Taylor,Fairfield,CA,94533
7437,Mary,Morrison,Corona,CA,92882
7438,Donald,Smith,Katy,TX,77450
7439,Mary,Flores,York,PA,17402
7440,James,French,Caguas,PR,725
7441,Linda,Smith,Joliet,IL,60435
7442,Brenda,Evans,Denton,TX,76201
7443,Mary,Ortiz,Saginaw,MI,48601
7444,Pamela,Andrade,Caguas,PR,725
7445,Mary,Smith,Santa Cruz,CA,95060
7446,Lisa,Williams,Caguas,PR,725
7447,Janet,Dillon,San Jose,CA,95112
7448,Lauren,Smith,Apex,NC,27502
7449,Jerry,Jenkins,Caguas,PR,725
7450,Mary,Robertson,Pharr,TX,78577
7451,Sharon,Smith,Moline,IL,61265
7452,Mary,Goodman,Pekin,IL,61554
7453,John,Smith,Caguas,PR,725
7454,Andrew,Kim,West Covina,CA,91790
7455,Ann,Smith,Caguas,PR,725
7456,Mary,Gallegos,Brooklyn,NY,11211
7457,Cheryl,Smith,El Monte,CA,91732
7458,Philip,Williams,Caguas,PR,725
7459,Mary,Davidson,Mayaguez,PR,680
7460,Ethan,Smith,East Brunswick,NJ,8816
7461,Mary,Wood,Caguas,PR,725
7462,Carol,Bass,Tucson,AZ,85713
7463,Mary,Smith,Caguas,PR,725
7464,Mary,Ramirez,Bell Gardens,CA,90201
7465,Andrew,Smith,Albuquerque,NM,87120
7466,Mary,Warren,Caguas,PR,725
7467,Nancy,Smith,Levittown,NY,11756
7468,Mary,Hebert,Caguas,PR,725
7469,Ruth,Smith,Brooklyn,NY,11221
7470,Catherine,Hood,Orlando,FL,32808
7471,Mary,Smith,Caguas,PR,725
7472,William,Howard,Plymouth,MA,2360
7473,Mary,Smith,Caguas,PR,725
7474,Ronald,Levy,Memphis,TN,38109
7475,Joan,Smith,Bridgeton,NJ,8302
7476,Benjamin,Cole,Austin,TX,78704
7477,Mary,Todd,Caguas,PR,725
7478,Kimberly,Villa,Buffalo,NY,14221
7479,Emma,Smith,Caguas,PR,725
7480,Mary,Gordon,Trujillo Alto,PR,976
7481,Lori,Lawson,Caguas,PR,725
7482,Mary,Smith,Stafford,VA,22554
7483,Deborah,Morgan,Caguas,PR,725
7484,Mary,Schmidt,North Hills,CA,91343
7485,Tyler,Smith,Caguas,PR,725
7486,Mary,Kent,Azusa,CA,91702
7487,Angela,Smith,Caguas,PR,725
7488,Mary,Clark,Knoxville,TN,37922
7489,Teresa,Ritter,Caguas,PR,725
7490,Mary,Smith,Chapel Hill,NC,27514
7491,Sharon,Dominguez,Caguas,PR,725
7492,Vincent,Smith,Simi Valley,CA,93063
7493,Mary,Rodriguez,South Ozone Park,NY,11420
7494,Rebecca,Moore,Caguas,PR,725
7495,Cheryl,Smith,Colorado Springs,CO,80906
7496,Mary,Hicks,Caguas,PR,725
7497,Anthony,Spence,Chandler,AZ,85225
7498,Marie,Smith,Milpitas,CA,95035
7499,Mary,Powell,Seattle,WA,98115
7500,Mary,Smith,Caguas,PR,725
7501,Christopher,Lawrence,Las Vegas,NV,89123
7502,Joe,Smith,Caguas,PR,725
7503,Mary,Mathews,Union City,CA,94587
7504,Stephanie,Smith,Lithonia,GA,30058
7505,Sharon,Juarez,Indianapolis,IN,46226
7506,Tammy,Smith,Caguas,PR,725
7507,Mary,Banks,Washington,DC,20019
7508,Theresa,Atkins,Caguas,PR,725
7509,Mary,Case,Brooklyn,NY,11203
7510,Kathryn,Smith,Albuquerque,NM,87111
7511,Mary,Park,Miami,FL,33176
7512,Susan,Smith,Caguas,PR,725
7513,Mary,Myers,El Paso,TX,79927
7514,Heather,Clarke,Caguas,PR,725
7515,Mary,Smith,El Paso,TX,79936
7516,Deborah,Bennett,Lynnwood,WA,98037
7517,Anna,Sullivan,Caguas,PR,725
7518,Mary,Padilla,Oak Lawn,IL,60453
7519,Eric,Harrell,Caguas,PR,725
7520,Maria,Smith,Catonsville,MD,21228
7521,Mary,Ortega,York,PA,17402
7522,David,Smith,Caguas,PR,725
7523,Margaret,Villa,San Antonio,TX,78228
7524,Mary,Smith,Mchenry,IL,60050
7525,Melissa,Parker,Caguas,PR,725
7526,Mary,Kim,Jacksonville,FL,32244
7527,Pamela,Smith,Caguas,PR,725
7528,Mary,Bishop,Brooklyn,NY,11209
7529,John,Smith,Denver,CO,80219
7530,Emily,Russell,Long Beach,CA,90806
7531,Bobby,Crawford,Caguas,PR,725
7532,Mary,Liu,Philadelphia,PA,19104
7533,Beverly,Cantrell,Caguas,PR,725
7534,Mary,Smith,Sylmar,CA,91342
7535,Sarah,Browning,Honolulu,HI,96822
7536,Virginia,Smith,Caguas,PR,725
7537,Stephen,Lee,San Antonio,TX,78201
7538,Mary,Baker,Caguas,PR,725
7539,Jonathan,Burns,Canyon Country,CA,91351
7540,Mary,Snow,Lancaster,PA,17603
7541,Donna,Smith,Pompano Beach,FL,33064
7542,Mary,Moss,Buffalo,NY,14221
7543,Robert,Roberson,Caguas,PR,725
7544,Barbara,Smith,Detroit,MI,48238
7545,Christopher,Roberts,Caguas,PR,725
7546,Gregory,Morris,Newark,NJ,7104
7547,Andrea,Ortega,Caguas,PR,725
7548,Mary,Smith,Hollywood,FL,33025
7549,Timothy,Ellison,Phoenix,AZ,85022
7550,Mary,Smith,Caguas,PR,725
7551,Robert,Richardson,El Paso,TX,79907
7552,Carl,Smith,Howell,MI,48843
7553,Mary,Thompson,Caguas,PR,725
7554,Douglas,Keith,Baltimore,MD,21224
7555,Mary,Smith,Caguas,PR,725
7556,Samantha,Davis,New York,NY,10009
7557,Mary,Hull,Caguas,PR,725
7558,Lisa,Smith,Bronx,NY,10466
7559,Janice,Bishop,Chandler,AZ,85224
7560,Mary,Faulkner,Caguas,PR,725
7561,Mary,Smith,Tucson,AZ,85713
7562,Thomas,Hayes,Escondido,CA,92026
7563,Elizabeth,Moody,Caguas,PR,725
7564,Christopher,Smith,Powder Springs,GA,30127
7565,Jean,Donovan,Las Vegas,NV,89123
7566,Mary,Smith,Caguas,PR,725
7567,Nicole,Adams,Roseburg,OR,97470
7568,Justin,Proctor,Caguas,PR,725
7569,Mary,Smith,San Jose,CA,95127
7570,Cynthia,Jimenez,Caguas,PR,725
7571,Amber,Booth,Chicago,IL,60626
7572,Mary,Smith,Caguas,PR,725
7573,Bobby,Pena,Dubuque,IA,52001
7574,Mary,Smith,Caguas,PR,725
7575,Mary,Romero,Roseville,MI,48066
7576,Frances,Smith,Caguas,PR,725
7577,Mary,Bauer,North Richland Hills,TX,76180
7578,Keith,Kirby,Pompano Beach,FL,33065
7579,Mary,Smith,Phoenix,AZ,85022
7580,Joseph,Porter,Caguas,PR,725
7581,Kevin,Smith,Reno,NV,89502
7582,Aaron,Valdez,Caguas,PR,725
7583,Mary,Pace,Asheboro,NC,27203
7584,Patricia,Smith,Elgin,IL,60120
7585,Angela,Martin,Caguas,PR,725
7586,Christina,Sanchez,La Mirada,CA,90638
7587,Mary,Barnett,Caguas,PR,725
7588,Anthony,Michael,Rochester,NY,14609
7589,Mary,Smith,Caguas,PR,725
7590,Robert,Johnson,Los Angeles,CA,90022
7591,Frances,Stanley,Caguas,PR,725
7592,Mary,Smith,Detroit,MI,48235
